"EVENT_ID","LOCATION","LATITUDE","LONGITUDE"
964457,"Vanderhoot",39.0621,-81.8799
964457,"Vanderhoot",39.0646,-81.8796
962484,"Houston",35.0198,-92.7423
962484,"Houston",35.0212,-92.7136
962484,"Houston",35.0044,-92.7168
962484,"Houston",35.0019,-92.738
962486,"Black Rock",36.1133,-91.105
962486,"Black Rock",36.1112,-91.0695
962486,"Black Rock",36.0827,-91.0928
962486,"Powhatan",36.0878,-91.1197
962488,"Augusta",35.3092,-91.4495
962488,"Fitzhugh",35.3191,-91.3417
962488,"New Augusta",35.2217,-91.3487
962488,"Ruffwood",35.2288,-91.4639
962489,"Clarendon",34.7039,-91.3374
962489,"Jeffries",34.7124,-91.3041
962489,"Clarendon",34.6555,-91.2945
962489,"Roe",34.6479,-91.3472
962498,"Riverside",35.2776,-91.2459
962498,"Riverside",35.279,-91.231
962498,"Patterson",35.2537,-91.2292
962498,"Cavell",35.2563,-91.258
962508,"Kent",33.6105,-92.8503
962508,"Warner",33.6233,-92.7937
962508,"Lakeside",33.5641,-92.7731
962508,"Collendale",33.5555,-92.8244
962534,"Lubeck",39.247,-81.6396
962534,"Lubeck",39.2317,-81.6404
962534,"Lubeck",39.2318,-81.6168
962534,"Blennerhassett",39.2516,-81.6169
962535,"Nitro",38.43,-81.81
962536,"Legg",38.46,-81.63
962537,"Lightburn",39.1,-80.44
962538,"Hattie",38.91,-81
962539,"Glenville",38.94,-80.82
962540,"Hodgesville",39.07,-80.19
962541,"Pinch",38.42,-81.48
962542,"Whitman",37.82,-82.03
962543,"Thornton",39.35,-79.94
962544,"Swope",37.74,-81.67
962545,"Scott Depot",38.45,-81.9
962546,"Ranger",38.12,-82.19
962547,"Philippi",39.16,-80.04
962548,"Belington",39.03,-79.94
962549,"Boreman",39.31,-81.49
962550,"Shirley",39.4,-80.77
962551,"Center Pt",39.39,-80.63
962552,"Pennsboro",39.29,-80.97
962553,"Haywood",39.37,-80.35
962554,"Craigsville",38.34,-80.64
962555,"Lubeck",39.24,-81.63
962556,"Jarretts Ford",38.44,-81.48
962557,"Toll Gate",39.3,-80.93
962558,"Elizabeth",39.07,-81.38
962559,"Leachtown",39.15,-81.42
962560,"Hannahdale",39.22,-81.03
962562,"Buckhannon",38.9907,-80.2465
962562,"Buckhannon",39.0008,-80.2255
962562,"Buckhannon",38.9934,-80.2075
965740,"Colorado City",32.4512,-100.9106
965741,"Odessa Ector Co Arpt",31.8978,-102.333
965743,"Midland",32.0767,-102.087
965745,"Tarzan",32.3,-101.97
965747,"Midland",32.0193,-102.1293
965747,"Midland",32.0182,-102.1288
965747,"Midland",32.0202,-102.1203
965747,"Midland",32.0216,-102.1211
968206,"Lamesa",32.73,-102.0016
968206,"Lamesa",32.7277,-102.0008
968206,"Lamesa",32.723,-102.0221
968206,"Lamesa",32.7261,-102.0231
968209,"Lamesa",32.7398,-101.9729
968209,"Lamesa",32.7182,-101.9668
968209,"Lamesa",32.7242,-101.9392
968209,"Lamesa",32.7443,-101.946
968210,"Lamesa",32.7408,-101.9717
968210,"Lamesa",32.7245,-101.9657
968210,"Lamesa",32.7298,-101.9431
968210,"Lamesa",32.7458,-101.9485
968228,"Lamesa",32.73,-101.95
968232,"Monahans",31.5076,-102.9
965733,"Tatum",33.2295,-103.3445
965895,"Superior",46.71,-92.1
965896,"Dedham",46.55,-92.12
965897,"Boylston",46.58,-92.12
965894,"Drummond",46.29,-91.19
965898,"Saginaw",46.85,-92.47
965899,"Saginaw",46.85,-92.46
965900,"Saginaw",46.85,-92.47
965918,"Charme",43.14,-91.14
965918,"Prairie Du Chien",43.1072,-91.1392
965918,"Prairie Du Chien",43.1074,-91.1433
965918,"Charme",43.141,-91.1443
965918,"Charme",43.1683,-91.136
965918,"Charme",43.168,-91.133
965918,"Steuben",43.1766,-90.8871
965918,"Steuben",43.1617,-90.8955
965924,"Charme",43.13,-91.12
965925,"Eastman",43.12,-91.06
965927,"Wauzeka",43.13,-90.87
965919,"Waukon Jct",43.16,-91.19
965919,"Waukon Jct",43.1,-91.18
965919,"Volney",43.08,-91.3
965919,"Volney",43.1,-91.3
965919,"Waterville",43.181,-91.2746
965919,"Waukon Jct",43.1808,-91.1902
965985,"Burnsville",38.268,-79.682
965992,"Mountain Grove",38.1825,-79.8284
965992,"Burnsville",38.2146,-79.8016
965992,"Burnsville",38.2415,-79.7819
965992,"Burnsville",38.2463,-79.764
965992,"Burnsville",38.2375,-79.7705
965992,"Burnsville",38.2109,-79.7899
965992,"Mountain Grove",38.1959,-79.8008
965992,"Mountain Grove",38.1814,-79.8186
965998,"Big Island",37.5347,-79.3753
965998,"Big Island",37.5317,-79.3802
965998,"Big Island",37.5279,-79.3865
965998,"Big Island",37.5244,-79.3863
965998,"Big Island",37.5242,-79.3834
965998,"Big Island",37.528,-79.375
965998,"Big Island",37.5333,-79.3717
965998,"Big Island",37.5348,-79.3729
966000,"Big Island",37.534,-79.406
966004,"Coleman Falls",37.5034,-79.3114
966004,"Coleman Falls",37.4987,-79.3192
966004,"Coleman Falls",37.4819,-79.3293
966004,"Coleman Falls",37.4831,-79.3207
966004,"Coleman Falls",37.4963,-79.3132
966004,"Coleman Falls",37.503,-79.3064
966004,"Coleman Falls",37.5044,-79.3078
966045,"Schramm",40.0076,-102.6264
966059,"Lutsen",47.75,-90.67
966065,"Peary",47.39,-92.55
966067,"Orr Public Arpt",48.04,-92.91
966069,"Brainerd",46.42,-94.27
966091,"Keenan",47.4,-92.62
966092,"Marcell",47.59,-93.37
966093,"Bennett",47.54,-93.19
966066,"Schramm",40.1762,-102.5665
966074,"Schramm",40.2032,-102.5867
966076,"Wray Muni Arpt",40.0992,-102.2456
966089,"Firstview",38.8136,-102.4637
966096,"Wray",40.0167,-102.1799
966104,"Yuma",40.2633,-102.7753
966104,"Clarkville",40.2632,-102.7187
966108,"Wray",40.0705,-102.2302
966110,"Wray",40.08,-102.24
968948,"Palisade",40.9764,-73.9814
968948,"Palisade",40.9756,-73.9816
968948,"Palisade",40.9755,-73.9807
968948,"Palisade",40.9763,-73.9804
968950,"New Milford",40.95,-74.0159
968950,"New Milford",40.9501,-74.0063
968950,"New Milford",40.9508,-74.0063
968950,"New Milford",40.9509,-74.016
968954,"Teterboro",40.8747,-74.0628
968954,"Teterboro",40.8748,-74.0658
968954,"Teterboro",40.8696,-74.0649
968954,"Teterboro",40.8697,-74.0622
968947,"Mondel",32.2893,-108.8692
968951,"Truth or Conseq Arpt",33.23,-107.27
968956,"Mondel",32.2812,-108.88
968958,"Tobin",31.8941,-106.4205
968961,"Biggs Afb",31.8404,-106.4508
968961,"White",31.8359,-106.5932
968961,"Smeltertown",31.7773,-106.53
968961,"Smeltertown",31.7878,-106.4842
968986,"Vinton",31.9727,-106.6159
968986,"La Tuna",31.9759,-106.5594
968986,"Smeltertown",31.7832,-106.501
968986,"Smeltertown",31.7821,-106.5257
968986,"Canutillo",31.8895,-106.6031
968982,"Bolivar",42.06,-78.17
968983,"Salamanca",42.15,-78.71
968984,"Friendship",42.21,-78.13
968985,"Richburg",42.09,-78.15
968987,"Warsaw",42.74,-78.16
968988,"Sheldon Corners",42.74,-78.42
968989,"Varysburg",42.76,-78.31
968990,"Boston",42.61,-78.72
968991,"Warsaw",42.7457,-78.1402
968991,"Warsaw",42.737,-78.1399
968991,"Warsaw",42.7372,-78.1287
968991,"Warsaw",42.7462,-78.1287
969142,"Bethel",39.8934,-92.0228
969142,"Shelbyville",39.7762,-92.0419
969143,"Lewistown",40.0858,-91.822
969143,"Lewistown",40.0849,-91.8075
969173,"Shelbina",39.6618,-92.0849
969173,"Shelbina",39.694,-92.0348
969175,"Monroe City",39.657,-91.7664
969175,"Monroe City",39.6538,-91.7176
969176,"Perry",39.43,-91.68
969176,"Perry",39.4275,-91.6624
969179,"Mexico",39.1715,-91.9176
969179,"Laddonia",39.2364,-91.6326
969180,"Sturgeon",39.2375,-92.2886
969180,"Sturgeon",39.2331,-92.2732
969181,"Columbia Rgnl a",38.82,-92.22
969182,"Midway",39.0187,-92.4408
969182,"Deer Park",38.8721,-92.2514
969676,"Mc Credie",38.9631,-91.9412
969676,"Calwood",38.9234,-91.8391
969677,"Hawk Pt",38.97,-91.13
969677,"Troy",38.9798,-90.9813
969678,"Montgomery City",38.9789,-91.5121
969679,"Linn",38.4944,-91.8972
969680,"New Haven",38.6119,-91.225
969680,"Lyon",38.5492,-91.1798
969610,"Woodway",31.5086,-97.1933
969682,"Garland",32.953,-96.631
969682,"Garland",32.9549,-96.6266
969682,"Garland",32.9371,-96.6035
969682,"Garland",32.9346,-96.6106
969687,"Sachse",32.9811,-96.6313
969687,"Sachse",32.9784,-96.6324
969687,"Sachse",32.9759,-96.6275
969687,"Sachse",32.9814,-96.6253
969693,"Johnsons Station",32.6971,-97.1462
969693,"Pantego",32.7093,-97.1482
969693,"Arlington Pylon Arpt",32.7081,-97.1695
969693,"Arlington Pylon Arpt",32.6954,-97.1707
969694,"Keller",32.9686,-97.2448
969694,"Keller",32.9635,-97.2483
969694,"Keller",32.9645,-97.2517
969694,"Keller",32.9704,-97.2484
969716,"Southlake",32.9685,-97.1527
969716,"Southlake",32.9641,-97.1535
969716,"Southlake",32.9636,-97.1484
969716,"Southlake",32.9683,-97.1498
969720,"Lott",31.2268,-97.0301
969720,"Lott",31.1994,-97.0507
969720,"Lott",31.1917,-97.0368
969720,"Lott",31.219,-97.0131
969721,"Mexia",31.6861,-96.4964
969721,"Mexia Muni Arpt",31.6689,-96.4644
970236,"Garland",32.9658,-96.6554
970236,"Garland",32.9648,-96.6526
970236,"Garland",32.961,-96.6574
970236,"Garland",32.9641,-96.66
970245,"Groesbeck",31.5251,-96.5187
970245,"Groesbeck",31.5397,-96.5492
970245,"Groesbeck",31.5132,-96.5738
970245,"Groesbeck",31.506,-96.5279
970247,"Palestine Arpt",31.7788,-95.7139
970250,"Palestine",31.75,-95.6
969234,"Delmar",38.45,-75.57
964262,"Ona",27.4806,-81.9206
964262,"Ona",27.4829,-81.9209
964262,"Ona",27.4832,-81.9188
964262,"Ona",27.4817,-81.9187
964263,"Myakka City",27.4062,-82.1339
964263,"Myakka City",27.4046,-82.1333
964263,"Myakka City",27.4049,-82.1312
964263,"Myakka City",27.4065,-82.1317
964264,"Warm Mineral Springs",27.0442,-82.2359
964264,"Warm Mineral Springs",27.0506,-82.2611
964264,"Warm Mineral Springs",27.1136,-82.2467
964264,"North Port",27.1267,-82.1637
964264,"North Port",27.044,-82.1702
964265,"Matlacha",26.6598,-82.0327
964265,"Whiskey Creek",26.618,-81.9278
964265,"Punta Rassa",26.544,-81.9499
964265,"Punta Rassa",26.5657,-82.0313
964331,"Zolfo Springs",27.5079,-81.802
964331,"Zolfo Springs",27.5047,-81.8002
964331,"Zolfo Springs",27.5047,-81.7997
964331,"Zolfo Springs",27.5079,-81.8016
964332,"Vandolah",27.5123,-81.8716
964332,"Vandolah",27.512,-81.8716
964332,"Vandolah",27.512,-81.8713
964332,"Vandolah",27.5122,-81.8714
964333,"Torrey",27.5779,-81.8342
964333,"Torrey",27.5771,-81.8342
964333,"Torrey",27.5771,-81.8338
964333,"Torrey",27.578,-81.8338
964334,"Ona",27.4827,-81.881
964334,"Ona",27.4827,-81.8778
964334,"Ona",27.4818,-81.8778
964334,"Ona",27.4819,-81.8809
960628,"Alcolu",33.79,-80.17
960629,"Beech is",33.45,-81.85
960630,"Aiken",33.52,-81.73
960652,"Bringhurst",40.52,-86.53
960653,"Wallace Jct",39.46,-86.71
960654,"Plainfield",39.71,-86.39
960655,"Avon",39.74,-86.39
960657,"Trafalgar",39.43,-86.16
960658,"Radnor",40.5084,-86.6114
960658,"Sharon",40.5409,-86.362
960658,"Wheeling",40.5941,-86.408
960658,"Harley",40.5609,-86.6305
960661,"Odon",38.7993,-86.9406
960717,"Thedford",32.4751,-95.3923
960719,"Cuney",32.0609,-95.4031
960719,"Cuney",32.059,-95.4032
960719,"Cuney",32.0601,-95.4001
960719,"Cuney",32.0624,-95.4005
960724,"Quitman",32.7802,-95.4373
960801,"North Jetty",29.3575,-94.7247
962428,"Ogdensburg Intl Arpt",44.6913,-75.4749
962430,"Ogdensburg Intl Arpt",44.68,-75.48
962431,"Waddington",44.86,-75.2
962432,"Lisbon",44.73,-75.32
962433,"Heuvelton",44.62,-75.4
962436,"Canton",44.6,-75.17
962438,"Potsdam",44.67,-74.99
962439,"Norwood",44.75,-75
962440,"South Colton",44.5,-74.91
962441,"Winthrop",44.8,-74.79
962442,"Helena",44.92,-74.72
962443,"Bombay",44.94,-74.57
962444,"Westville Center",44.94,-74.4
962445,"Constable",44.93,-74.28
962446,"Duane Center",44.7,-74.29
962447,"Tupper Lake",44.2256,-74.4429
962448,"Chateaugay",44.93,-74.08
962449,"Vermontville",44.42,-74.1
962450,"Ausable Forks",44.43,-73.68
962451,"Plattsburgh",44.7,-73.46
962452,"Hogansburg",44.9855,-74.6596
965358,"Carroll Arpt Ja",37.575,-83.3118
973550,"Thornburgh",41.5,-79.79
973551,"Indiana Co Arpt",40.617,-79.096
973551,"Indiana Co Arpt",40.617,-79.095
973552,"Crabapple",39.962,-80.516
973552,"Crabapple",39.932,-80.48
973556,"White",40.1061,-79.454
973556,"Champion",40.094,-79.397
973558,"Roaring Run",40.094,-79.397
973558,"Jones Mills",40.0897,-79.3634
973564,"Armagh",40.4776,-79.004
973565,"Morrisville",39.905,-80.179
973575,"Sharon",39.74,-81.57
973576,"Caldwell",39.73,-81.51
973577,"Dudley",39.7,-81.5
973578,"Moundville",39.68,-81.49
973586,"New Athens",40.19,-81.01
973586,"Duncanwood",40.18,-80.96
973587,"Reeds Mills",40.372,-80.743
973587,"Steubenville Pier Ar",40.347,-80.714
973592,"Watheys",40.627,-80.995
973592,"Wattsville",40.549,-80.938
973594,"Bergholz",40.542,-80.908
973594,"Bergholz",40.515,-80.887
973620,"Bridgeport",40.0686,-80.7415
973622,"Frayszeburg",40.13,-82.15
975624,"Pekin",40.43,-80.71
975626,"Horton",40.18,-80.9
973624,"Fieldcrest",39.64,-79.95
973624,"Fieldcrest",39.6352,-79.938
973624,"Morgantown",39.6232,-79.9415
973624,"Westover",39.6278,-79.9713
973626,"Granville",39.64,-79.98
973626,"Star City",39.6402,-79.9666
973626,"Westover",39.6302,-79.9628
973626,"Westover",39.6307,-79.9807
973627,"Warwood",40.1,-80.67
973628,"Triadelphia",40.0487,-80.64
973630,"Granville",39.64,-79.98
973631,"Ringgold",39.5602,-79.9654
973632,"Tunnelton",39.39,-79.75
973633,"Newburg",39.39,-79.85
973634,"Rowlesburg",39.35,-79.68
973635,"Hannahsville",39.24,-79.71
973636,"Moore",39.1218,-79.7244
970149,"Le Roy",43.52,-92.51
970150,"St Ansgar",43.38,-92.92
970152,"Ladner",45.9,-104
970153,"Ladner",45.74,-103.88
970154,"Buffalo",45.6,-103.55
970156,"Ludlow",45.8879,-103.38
970158,"Ralph",45.8736,-103.0144
970159,"Hoover",45.1155,-103.289
970160,"Lodgepole",45.7945,-102.6508
970162,"Mud Butte",45.0055,-102.8611
970164,"Glad Valley",45.36,-101.94
970166,"Red Elm",45.0545,-101.8089
970168,"Sorum",45.4099,-102.9063
970171,"Shadehill",45.6984,-102.2826
970173,"Lemmon",45.94,-102.0143
970185,"Lemmon",45.94,-102.0351
970186,"Lemmon Arpt",45.89,-102
970188,"Lemmon Arpt",45.89,-102
970196,"Martin",43.1645,-101.7117
970198,"Wood",43.5716,-100.5788
970199,"Wood",43.5,-100.6197
970204,"Leon",37.69,-96.73
970206,"Beaumont",37.61,-96.61
970208,"Chautauqua",37.03,-96.18
970227,"Independence",37.2341,-95.7317
970227,"Independence",37.2346,-95.7012
970227,"Independence",37.2066,-95.6954
970227,"Independence",37.2086,-95.7345
970229,"Elk City",37.3633,-95.8959
970229,"Elk City Lake",37.3652,-95.7799
970229,"Elk City Lake",37.2806,-95.782
970229,"Elk City",37.2817,-95.8956
970233,"Batesville",37.9022,-95.8561
970233,"Yates Center",37.9074,-95.6831
970233,"Yates Center",37.7661,-95.6686
970233,"Batesville",37.7733,-95.8696
970235,"Fredonia",37.48,-95.79
970235,"Buxton",37.4904,-95.9014
970235,"Buxton",37.4193,-95.9117
970235,"Lafontaine",37.4105,-95.7747
970246,"Parsons",37.3597,-95.3018
970246,"Parsons",37.3662,-95.2305
970246,"Parsons",37.3215,-95.2383
970246,"Parsons",37.3275,-95.3019
970248,"Earlton",37.5336,-95.4795
970248,"Earlton",37.5348,-95.4556
970248,"Thayer",37.5207,-95.4595
970248,"Thayer",37.5211,-95.481
970249,"Penalosa",37.6755,-98.2287
970249,"Kingman Muni Arpt",37.6787,-98.0166
970249,"Murdock",37.5711,-98.0001
970249,"Cleveland",37.5626,-98.2381
970251,"Independence",37.246,-95.7431
970251,"Independence",37.2486,-95.6724
970251,"Independence",37.1934,-95.6865
970251,"Independence",37.193,-95.7449
970252,"Altoona",37.49,-95.57
970253,"Erie",37.57,-95.25
970255,"Neodesha",37.43,-95.68
970256,"Yates Center",37.86,-95.73
970257,"Neodesha",37.41,-95.67
970258,"Fredonia",37.53,-95.82
970259,"Toronto",37.8,-95.94
970261,"Benedict",37.62,-95.6
970262,"Erie",37.57,-95.25
970263,"Neodesha",37.42,-95.69
970264,"Parsons",37.33,-95.26
970266,"Altoona",37.49,-95.57
970267,"Madison",38.16,-95.98
970268,"Hilltop",38.11,-96.03
970269,"Chanute",37.67,-95.38
970270,"Toronto",37.8,-95.95
970272,"Galesburg",37.49,-95.35
970273,"Chanute",37.68,-95.33
970274,"Chanute",37.68,-95.46
970275,"Wellington",37.2,-97.4
972947,"Point Peninsula Light",45.58,-87
972948,"Big Bay Point Light",46.84,-87.68
973101,"Manistee",44.27,-86.25
980123,"Schemersville",29.4411,-98.2435
980123,"St Hedwig",29.4355,-98.2311
980123,"St Hedwig",29.4418,-98.2283
988157,"Vanderpool",29.85,-99.55
988158,"Grey Forest",29.55,-98.67
988158,"Leon Spgs",29.7335,-98.7266
988158,"San Geronimo",29.5029,-99.0316
988158,"Leon Vly",29.4633,-98.7478
988159,"Twin Sisters",30.0201,-98.328
988159,"Twin Sisters",30.0189,-98.3311
988159,"Twin Sisters",30.0208,-98.3323
979055,"Lafayette Aretz Arpt",40.4906,-86.8155
979056,"Yoeman",40.65,-86.77
979057,"Frankfort",40.28,-86.51
979058,"Lexington",40.49,-86.46
979188,"Tucumcari Arpt",35.18,-103.6
979268,"Huntsman",41.26,-102.89
979269,"Gurley",41.3,-102.9
979426,"Daytona Beach",29.21,-81
979427,"Edgewater",28.95,-80.835
979428,"Playalinda Beach",28.6336,-80.8075
979430,"Playalinda Beach",28.6063,-80.6739
979432,"Buoy 41009",28.52,-80.17
979434,"Ft. Pierce Inlet",27.4379,-80.281
986789,"Glen Richey",40.95,-78.48
986790,"Curwensville",40.97,-78.53
986792,"Hallton",41.3517,-79.0197
986793,"Ridgway",41.42,-78.73
986795,"Ridgway",41.424,-78.7289
986796,"Genesee",41.9832,-77.8882
979869,"Hallton",41.3524,-79.0482
979869,"Hallton",41.358,-79.0384
980123,"Schemersville",29.4458,-98.2402
982665,"Neshanic Station",40.5131,-74.7186
982665,"Neshanic",40.5112,-74.7168
982665,"South Branch",40.5151,-74.7078
982665,"South Branch",40.5191,-74.703
982672,"Montgomery",40.5046,-74.7848
982672,"Montgomery",40.5029,-74.7753
982672,"Montgomery",40.5041,-74.7629
982672,"Montgomery",40.5021,-74.7619
982672,"Montgomery",40.5026,-74.7868
982700,"South Plainfield",40.5763,-74.4118
982700,"South Plainfield",40.5708,-74.4172
982700,"Dunellen",40.5773,-74.4304
982700,"Dunellen",40.5815,-74.4294
983105,"Oldwick",40.6609,-74.7315
983105,"Oldwick",40.6599,-74.7312
983105,"Oldwick",40.6602,-74.7292
983105,"Oldwick",40.661,-74.7295
983130,"Stanton",40.5681,-74.8169
983130,"Pleasant Run",40.5504,-74.779
983130,"Whitehouse",40.6139,-74.7261
983130,"Whitehouse Station",40.6241,-74.7651
983150,"Middlesex",40.5886,-74.4696
983150,"Middlesex",40.5842,-74.4687
983150,"Middlesex",40.5884,-74.4565
983150,"Middlesex",40.5928,-74.4585
983157,"Middlesex",40.5807,-74.5023
983157,"Middlesex",40.584,-74.4877
983157,"Middlesex",40.5788,-74.4842
983157,"Middlesex",40.5753,-74.4981
983161,"Bound Brook Jct",40.5683,-74.5544
983161,"Bound Brook Jct",40.5597,-74.5481
983161,"Bound Brook Jct",40.5609,-74.5449
983161,"Bound Brook",40.5695,-74.552
983280,"Highland Bayou",29.34,-94.94
983281,"Monroe City",29.78,-94.6
983282,"Pinehurst",30.18,-95.68
983283,"Louetta",29.9,-95.58
983285,"Little York",29.89,-95.39
983286,"Mt Houston",29.88,-95.29
983287,"La Porte Muni Arpt",29.65,-95.08
983288,"Mont Belvieu",29.84,-94.85
983293,"Oak Ridge North",30.12,-95.36
983517,"Sharon Spgs Arpt",38.8723,-101.791
983517,"Sharon Spgs",38.8858,-101.7317
989344,"Arab",34.3305,-86.4738
989344,"Arab",34.3263,-86.4729
989344,"Arab",34.3266,-86.4816
989345,"Eddy",34.37,-86.5
989345,"Grassy",34.3647,-86.4758
989345,"Grassy",34.3578,-86.4774
989345,"North Arab",34.3572,-86.5012
989348,"Arab",34.33,-86.5
989348,"Grassy",34.3197,-86.4511
989348,"Arab",34.2834,-86.5174
989348,"North Arab",34.332,-86.5382
989349,"Bugge Chapel",34.55,-86.46
989349,"Bugge Chapel",34.5462,-86.4481
989349,"Bugge Chapel",34.5415,-86.4632
989349,"Bugge Chapel",34.5488,-86.4686
989351,"Owens Xrds",34.57,-86.45
989351,"Owens Xrds",34.5723,-86.4446
989351,"Bugge Chapel",34.5653,-86.4366
989351,"Bugge Chapel",34.5636,-86.4503
989352,"Owens Xrds",34.57,-86.45
989352,"Owens Xrds",34.5742,-86.4622
989352,"Bugge Chapel",34.5485,-86.447
989352,"Bugge Chapel",34.5541,-86.4386
989399,"North Arab",34.3505,-86.4989
989399,"North Arab",34.3508,-86.4974
989399,"North Arab",34.3492,-86.4975
989399,"North Arab",34.35,-86.5007
989400,"Grassy",34.3551,-86.4723
989400,"Grassy",34.3554,-86.4673
989400,"Grassy",34.3604,-86.4681
989400,"Grassy",34.3616,-86.4757
990154,"Goodland",39.3343,-101.7272
990210,"Weskan",38.8579,-101.9641
990211,"Sharon Spgs Arpt",38.7851,-101.7421
990212,"Oakley",39.0957,-100.8613
990213,"Oakley Muni Arpt",39.119,-100.8312
990213,"Oakley Muni Arpt",39.1191,-100.8219
990214,"Campus",39.1192,-100.7942
990214,"Campus",39.1194,-100.7848
990216,"Campus",39.1165,-100.8055
990217,"Oakley Muni Arpt",39.1307,-100.8184
990218,"Grinnell",39.0624,-100.6572
984491,"Burlington",39,-84.75
984492,"Ricedale",38.93,-84.56
984493,"Ryland",38.93,-84.46
983837,"Henderson",32.16,-94.8
983838,"Lufkin",31.3373,-94.7269
983839,"Buncome",32.02,-94.45
983841,"Tatum",32.34,-94.48
983873,"Shreveport Rgnl",32.4527,-93.8441
983874,"Aloha",31.6142,-92.8152
983875,"Eden",31.6295,-92.1974
986573,"South Pulteney",42.51,-77.19
986576,"Greenwood",42.16,-77.64
986589,"South Pulteney",42.5,-77.19
986590,"South Pulteney",42.5,-77.19
986595,"Unadilla",42.33,-75.3
984001,"Ookala",20.0005,-155.2863
984001,"Volcano",19.425,-155.1829
984003,"Waikii",19.7424,-155.4563
984003,"Waikii",19.7433,-155.4461
984003,"Waikii",19.7201,-155.4432
984003,"Waikii",19.7196,-155.4526
984034,"Finleyson",32.12,-83.32
989865,"Bradley",33.054,-83.5878
989865,"Bradley",33.0413,-83.5841
989865,"Bradley",33.0483,-83.5601
989865,"Bradley",33.0577,-83.5667
989877,"Ethridge",33.1845,-83.4143
989877,"Ethridge",33.1775,-83.4068
989877,"Ethridge",33.1721,-83.4437
989877,"Ethridge",33.1737,-83.455
989877,"Ethridge",33.1897,-83.4523
989877,"Ethridge",33.1878,-83.4354
989881,"Campbell",33.095,-83.5668
989881,"Campbell",33.0969,-83.5753
989881,"Campbell",33.1044,-83.5669
989881,"Campbell",33.1039,-83.5616
989893,"Ethridge",33.16,-83.54
989893,"Ethridge",33.1563,-83.555
989893,"Ethridge",33.1662,-83.5521
989893,"Ethridge",33.1841,-83.5303
989893,"Ethridge",33.1746,-83.513
989894,"Bradley",33.0305,-83.5769
989894,"Bradley",33.027,-83.578
989894,"Bradley",33.0337,-83.5859
989894,"Bradley",33.0371,-83.5834
989898,"Salem",32.7496,-84.1865
989898,"Salem",32.757,-84.188
989898,"Salem",32.7561,-84.1569
989898,"Salem",32.75,-84.1553
989902,"Barker Spg",32.754,-84.2244
989902,"Barker Spg",32.7505,-84.2339
989902,"Barker Spg",32.7632,-84.241
989902,"Barker Spg",32.7688,-84.2251
989907,"Salem",32.899,-84.1576
989907,"Yatesville",32.9028,-84.1414
989907,"Salem",32.8638,-84.1373
989907,"Salem",32.8603,-84.157
989909,"Salem",32.825,-84.1282
989909,"Salem",32.8278,-84.1217
989909,"Salem",32.8317,-84.1197
982453,"Oil Jct",35.3984,-119.0435
982453,"Oil Jct",35.3995,-119.0468
982453,"Oil Jct",35.3924,-119.0462
982454,"Kern City",35.34,-119.03
982454,"Kern City",35.3401,-119.0281
982454,"Kern City",35.348,-119.0283
982454,"Kern City",35.3482,-119.0296
982455,"Pine Ridge",37.07,-119.35
982455,"Pine Ridge",37.0709,-119.3508
982455,"Pine Ridge",37.0709,-119.348
982455,"Pine Ridge",37.07,-119.3485
982456,"Blackwells Corner",35.6207,-119.8654
982456,"Blackwells Corner",35.6109,-119.864
982456,"Blackwells Corner",35.6119,-119.8716
982456,"Blackwells Corner",35.6205,-119.8735
982457,"Democrat Spgs",35.48,-118.75
982457,"Democrat Spgs",35.4776,-118.7536
982457,"Democrat Spgs",35.4763,-118.7509
982457,"Democrat Spgs",35.4792,-118.7479
982458,"Tupman",35.2967,-119.2493
982458,"Tupman",35.2941,-119.2483
982458,"Stevens",35.2945,-119.2392
982458,"Stevens",35.2972,-119.2393
982459,"Fowler",36.61,-119.6633
982459,"Fowler",36.6095,-119.6684
982459,"Fowler",36.6057,-119.6629
982459,"Fowler",36.6065,-119.6602
982460,"Vanguard",36.19,-119.94
982462,"Coulterville",37.74,-120.15
981914,"West Tulsa",36.1429,-95.9995
981914,"Dawson",36.1463,-95.8803
981914,"Alsuma",36.0897,-95.8797
981914,"Bozarth",36.1004,-95.9825
981915,"Apperson",36.6728,-97.0342
981945,"Paden",35.563,-96.567
981953,"Micawber",35.579,-96.552
981953,"Micawber",35.609,-96.523
981968,"Iron Post",35.6854,-96.4099
981968,"Iron Post",35.6939,-96.3947
981985,"Atlantic",35.8596,-95.8518
981985,"Atlantic",35.8684,-95.8437
981994,"Beggs",35.732,-96.07
981994,"Beggs",35.751,-96.04
981996,"Coweta",35.936,-95.647
981996,"Coweta",35.982,-95.627
982001,"Warner",35.483,-95.253
982001,"Webbers Falls",35.601,-95.127
982004,"Gore",35.601,-95.127
982004,"Blackgum",35.634,-95.101
982005,"Eucha",36.302,-94.834
982005,"Jay",36.369,-94.767
982006,"Bristow",35.7576,-96.38
982013,"Webbers Falls",35.5151,-95.1499
982014,"La Barge",35.987,-95.4415
982016,"Preston",35.7333,-96.0144
982018,"Iron Post",35.6974,-96.3868
989685,"Wyandotte",36.7964,-94.7232
989689,"Warner",35.467,-95.279
981916,"Checotah",35.4641,-95.5222
981921,"Vian",35.5029,-94.9646
981925,"Fly Gap",35.7623,-93.8043
981932,"Sunset",35.807,-94.029
981932,"Sunset",35.816,-93.962
981936,"Health",35.816,-93.962
981936,"Patrick",35.826,-93.892
982592,"Fairview",39.1881,-83.7364
